CheckpointID,View,Level 1,Level 1 Code,Level 2,Level 2 Code,Level 3,Level 3 Code,Level 4,Level 4 Code,Amount
Current,2, Ungrouped,-4, Unclassified,,Other Non Corporate - Comcare Premium,05.01.02,502160 - Comcare Premium,502160,"449,817.20"
Current,2, Ungrouped,-4, Unclassified,,Other Non Corporate - Comcover Premium,05.01.01,502170 - Comcover Premium,502170,"415,170.50"
Current,2, Ungrouped,-4, Unclassified,,Other Non Corporate - Other,05.01.04,402615 - Property Services,402615,"891,486.70"
Current,2, Ungrouped,-4, Unclassified,,Other Non Corporate - Other,05.01.04,403120 - IT Service Delivery,403120,"23,540,010.00"
Current,2, Ungrouped,-4, Unclassified,,Other Non Corporate - Other,05.01.04,501110 - CFO,501110,"285,550.60"
Current,2, Ungrouped,-4, Unclassified,,Other Non Corporate - POE,05.01.03,402615 - Property Services,402615,"11,766,870.00"
Current,2, Ungrouped,-4, Unclassified,,Parliamentary Services,01.01.08,402453 - Members & Senators Support Unit,402453,"46,542.61"
Current,2, Ungrouped,-4, Unclassified,,Parliamentary Services,01.01.08,402460 - Parliamentary and Coordination Exec,402460,"719,685.60"
Current,2, Ungrouped,-4, Unclassified,,Parliamentary Services,01.01.08,402465 - Parliamentary Liaison and Coordination,402465,"710,129.60"
Current,2, Ungrouped,-4, Unclassified,,Pass Through - Depreciation/Amortisation,06.01.01,204100 - Procurement Policy,204100,"251,748.70"
Current,2, Ungrouped,-4, Unclassified,,Pass Through - Depreciation/Amortisation,06.01.01,402350 - Corporate Services Executive,402350,0
Current,2, Ungrouped,-4, Unclassified,,Pass Through - Depreciation/Amortisation,06.01.01,402410 - Communications & Public Affairs,402410,-300
Current,2, Ungrouped,-4, Unclassified,,Pass Through - Depreciation/Amortisation,06.01.01,402440 - Comms and Public Affairs Executive,402440,0
Current,2, Ungrouped,-4, Unclassified,,Pass Through - Depreciation/Amortisation,06.01.01,402615 - Property Services,402615,0
Current,2, Ungrouped,-4, Unclassified,,Pass Through - Depreciation/Amortisation,06.01.01,402710 - People,402710,0
Current,2, Ungrouped,-4, Unclassified,,Pass Through - Depreciation/Amortisation,06.01.01,403120 - IT Service Delivery,403120,"-903,164.40"
Current,2, Ungrouped,-4, Unclassified,,Pass Through - Depreciation/Amortisation,06.01.01,403130 - IT Professional Services,403130,"639,490.10"
Current,2, Ungrouped,-4, Unclassified,,Pass Through - NBV of assets sold,06.01.02,402410 - Communications & Public Affairs,402410,300
Current,2, Ungrouped,-4, Unclassified,,Pass Through - NBV of assets sold,06.01.02,403120 - IT Service Delivery,403120,"4,851.31"
Current,2, Ungrouped,-4, Unclassified,,Pass Through - NBV of assets sold,06.01.02,403130 - IT Professional Services,403130,"12,869.16"
Current,2, Ungrouped,-4, Unclassified,,Pay & Conditions,01.03.07,402710 - People,402710,"960,327.90"
Current,2, Ungrouped,-4, Unclassified,,Property Services,01.01.09,403120 - IT Service Delivery,403120,"705,771.20"
Current,2, Ungrouped,-4, Unclassified,,Recruitment,01.03.09,402710 - People,402710,"551,097.30"
Current,2, Ungrouped,-4, Unclassified,,Taxation,01.02.11,501110 - CFO,501110,"143,460.50"
Current,2, Ungrouped,-4, Unclassified,,Travel,01.02.12,403120 - IT Service Delivery,403120,"62,536.68"
Current,2, Ungrouped,-4, Unclassified,,Treasury,01.02.13,501110 - CFO,501110,"265,170.60"
Current,9,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Assurance & Audit,01.01.01,402630 - Enterprise Management Office,402630,"510,524.70"
Current,9,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Assurance & Audit,01.01.01,404650 - Legal Services,404650,"986,890.10"
Current,3,2015-16,862492800,Financial Services,,Credit Card Management,01.02.06.00,Credit Card Management,01.02.06,"65,251.41"
Current,3,2015-16,862492800,Financial Services,,Financial Policy & Advice,01.02.07.00,All Corporate Services Overheads,02.01.01,"79,908.57"
Current,3,2015-16,862492800,Financial Services,,Financial Policy & Advice,01.02.07.00,Financial Policy & Advice,01.02.07,"406,459.50"
Current,3,2015-16,862492800,Financial Services,,Financial Reporting,01.02.08.00,All Corporate Services Overheads,02.01.01,"314,154.80"
Current,3,2015-16,862492800,Financial Services,,Financial Reporting,01.02.08.00,Financial Reporting,01.02.08,"1,427,201.00"
Current,3,2015-16,862492800,Financial Services,,Ledger Management,01.02.09.00,All Corporate Services Overheads,02.01.01,"94,977.04"
Current,3,2015-16,862492800,Financial Services,,Ledger Management,01.02.09.00,Ledger Management,01.02.09,"395,673.40"
Current,3,2015-16,862492800,Financial Services,,Other Financial Services,01.02.10.00,All Corporate Services Overheads,02.01.01,"44,748.80"
Current,3,2015-16,862492800,Financial Services,,Other Financial Services,01.02.10.00,Other Financial Services,01.02.10,"186,961.50"
Current,3,2015-16,862492800,Financial Services,,Taxation,01.02.11.00,All Corporate Services Overheads,02.01.01,"34,703.15"
Current,3,2015-16,862492800,Financial Services,,Taxation,01.02.11.00,Taxation,01.02.11,"143,460.50"
Current,3,2015-16,862492800,Financial Services,,Travel,01.02.12.00,All Corporate Services Overheads,02.01.01,"15,525.09"
Current,3,2015-16,862492800,Financial Services,,Travel,01.02.12.00,Travel,01.02.12,"62,536.68"
Current,3,2015-16,862492800,Financial Services,,Treasury,01.02.13.00,All Corporate Services Overheads,02.01.01,"63,926.86"
Current,3,2015-16,862492800,Financial Services,,Treasury,01.02.13.00,Treasury,01.02.13,"265,170.60"
Current,5,06.01.Pass Through,704863936,Pass Through,,Pass Through3,,Unit Count (Total Cost),,0
Current,5,06.01.Pass Through,704863936,Pass Through,,Pass Through4,,Unit Count (Total Cost),,0
Current,5,06.01.Pass Through,704863936,Pass Through,,Pass Through5,,Unit Count (Total Cost),,0
Current,5,01.01.Corporate Services,54756760,Corporate Services,,Assurance & Audit,,Driver Count (),,0
Current,5,01.01.Corporate Services,54756760,Corporate Services,,Communications & Media,,Driver Count (),,0
Current,5,01.01.Corporate Services,54756760,Corporate Services,,Contact Centres,,Driver Count (),,0
Current,5,01.01.Corporate Services,54756760,Corporate Services,,Fleet Management,,Driver Count (),,0
Current,5,01.01.Corporate Services,54756760,Corporate Services,,Information Management,,Driver Count (),,0
Current,5,01.01.Corporate Services,54756760,Corporate Services,,Legal Services,,Driver Count (),,0
Current,5,01.01.Corporate Services,54756760,Corporate Services,,Other Corporate Services,,Driver Count (),,0
Current,5,01.01.Corporate Services,54756760,Corporate Services,,Parliamentary Services,,Driver Count (),,0
Current,5,01.01.Corporate Services,54756760,Corporate Services,,Property Services,,Driver Count (),,0
Current,5,01.02.Financial Services,862492800,Financial Services,,Accounts Payable,,Driver Count (),,0
Current,5,01.02.Financial Services,862492800,Financial Services,,Accounts Receivable,,Driver Count (),,0
Current,5,01.02.Financial Services,862492800,Financial Services,,Asset Management,,Driver Count (),,0
Current,5,01.02.Financial Services,862492800,Financial Services,,Budgeting,,Driver Count (),,0
Current,5,01.02.Financial Services,862492800,Financial Services,,Contract Management & Procurement,,Driver Count (),,0
Current,5,01.02.Financial Services,862492800,Financial Services,,Credit Card Management,,Driver Count (),,0
Current,5,01.02.Financial Services,862492800,Financial Services,,Financial Policy & Advice,,Driver Count (),,0
Current,7,Corporate Services,262882048,Legal Services,,404650 - Legal Services,404650,Salary/Wages,500000,16.38
Current,7,Corporate Services,262882048,Parliamentary and Coord,,402460 - Parliamentary and Coordination Exec,402460,Salary/Wages,500000,7.26
Current,7,Corporate Services,262882048,Parliamentary and Coord,,402465 - Parliamentary Liaison and Coordination,402465,Salary/Wages,500000,9.04
Current,7,Corporate Services,262882048,People,,402710 - People,402710,Salary/Wages,500000,38.23
Current,7,Info Tech & Workplace,827369792,Professional Services,,403130 - IT Professional Services,403130,Contract Staff - non SES,504210,8.53
Current,7,Info Tech & Workplace,827369792,Professional Services,,403130 - IT Professional Services,403130,Salary/Wages,500000,19.81
Current,7,Info Tech & Workplace,827369792,Service Delivery,,403120 - IT Service Delivery,403120,Contract Staff - non SES,504210,16.83
Current,7,Info Tech & Workplace,827369792,Service Delivery,,403120 - IT Service Delivery,403120,Salary/Wages,500000,91.62
Current,7,Technology & Procurement,845638464,Govt Network Services,,503420 - Procurement Services,503420,Salary/Wages,500000,2.65
Current,7,Technology & Procurement,845638464,Procure Policy & Advice,,204100 - Procurement Policy,204100,Salary/Wages,500000,21.8
Current,11, Ungrouped,-4, Unclassified,,Accounts Payable,,Spec Rate (),,30.2
Current,11, Ungrouped,-4, Unclassified,,Accounts Receivable,,Spec Rate (),,22.22
Current,11, Ungrouped,-4, Unclassified,,All Corporate Services Overheads,,Spec Rate (),,0
Current,11, Ungrouped,-4, Unclassified,,All Financial Services Overheads,,Spec Rate (),,0
Current,11, Ungrouped,-4, Unclassified,,All HR/Payroll Services Overheads,,Spec Rate (),,0
Current,11, Ungrouped,-4, Unclassified,,All Other Services Overheads1,,Spec Rate (),,0
Current,11, Ungrouped,-4, Unclassified,,All Other Services Overheads2,,Spec Rate (),,0
Current,11, Ungrouped,-4, Unclassified,,Asset Management,,Spec Rate (),,0
Current,11, Ungrouped,-4, Unclassified,,Assurance & Audit,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Other Corporate Services,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Parliamentary Services,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Property Services,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Accounts Payable,,Spec Rate (),,30.2
Current,13,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Accounts Receivable,,Spec Rate (),,22.22
Current,13,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Asset Management,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Budgeting,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Contract Management & Procurement,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Credit Card Management,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Financial Policy & Advice,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Financial Reporting,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Ledger Management,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Other Financial Services,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Taxation,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Travel,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Treasury,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Employee Relations,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,HR Policy & Advice,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,HR Reporting & Analysis,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,HR Strategy & Planning,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Learning & Development,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Other HR Services,,Spec Rate (),,0
Current,13,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Pay & Conditions,,Spec Rate (),,20.31
Current,13,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Recruitment,,Spec Rate (),,0
Current,13,ERP Activites,899894848,ERP,,ERP - Aurion,,Spec Rate (),,0
Current,13,ERP Activites,899894848,ERP,,ERP - SAP,,Spec Rate (),,0
Current,13,Major Projects,328919168,Major Projects,,Major Projects1,,Spec Rate (),,0
Current,13,Major Projects,328919168,Major Projects,,Major Projects2,,Spec Rate (),,0
Current,13,Major Projects,328919168,Major Projects,,Major Projects3,,Spec Rate (),,0
Current,13,Major Projects,328919168,Major Projects,,Major Projects4,,Spec Rate (),,0
Current,13,Major Projects,328919168,Major Projects,,Major Projects5,,Spec Rate (),,0
Current,13,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - Comcare Premium,,Spec Rate (),,0
Current,13,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - Comcover Premium,,Spec Rate (),,0
Current,13,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - Other,,Spec Rate (),,0
Current,13,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - POE,,Spec Rate (),,0
Current,13,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate5,,Spec Rate (),,0
Current,5,01.02.Financial Services,862492800,Financial Services,,Financial Reporting,,Driver Count (),,0
Current,5,01.02.Financial Services,862492800,Financial Services,,Ledger Management,,Driver Count (),,0
Current,5,01.02.Financial Services,862492800,Financial Services,,Other Financial Services,,Driver Count (),,0
Current,5,01.02.Financial Services,862492800,Financial Services,,Taxation,,Driver Count (),,0
Current,5,01.02.Financial Services,862492800,Financial Services,,Travel,,Driver Count (),,0
Current,5,01.02.Financial Services,862492800,Financial Services,,Treasury,,Driver Count (),,0
Current,5,01.03.Human Resource Services,132117152,Human Resource Services,,Employee Relations,,Driver Count (),,0
Current,5,01.03.Human Resource Services,132117152,Human Resource Services,,HR Policy & Advice,,Driver Count (),,0
Current,5,01.03.Human Resource Services,132117152,Human Resource Services,,HR Reporting & Analysis,,Driver Count (),,0
Current,5,01.03.Human Resource Services,132117152,Human Resource Services,,HR Strategy & Planning,,Driver Count (),,0
Current,5,01.03.Human Resource Services,132117152,Human Resource Services,,Learning & Development,,Driver Count (),,0
Current,5,01.03.Human Resource Services,132117152,Human Resource Services,,Other HR Services,,Driver Count (),,0
Current,5,01.03.Human Resource Services,132117152,Human Resource Services,,Pay & Conditions,,Driver Count (),,0
Current,5,01.03.Human Resource Services,132117152,Human Resource Services,,Recruitment,,Driver Count (),,0
